Time_Frame,Grass,Prey,Hunter
0,35,25,15
1,35,25,15
2,35,25,15
3,35,25,15
4,35,25,15
5,35,25,15
6,35,25,15
7,35,25,15
8,35,25,15
9,35,24,16
10,35,24,16
11,35,25,16
12,35,25,16
13,35,25,16
14,35,25,16
15,35,25,16
16,35,24,17
17,35,24,17
18,35,24,17
19,35,24,17
20,35,24,17
21,35,24,17
22,35,24,17
23,35,24,17
24,35,24,17
25,35,24,17
26,35,24,17
27,35,24,17
28,35,24,17
29,35,24,17
30,35,24,17
31,35,24,17
32,35,24,17
33,35,24,17
34,35,24,17
35,35,24,17
36,35,24,17
37,35,24,17
38,35,24,17
39,35,24,17
40,35,24,17
41,35,24,17
42,35,24,17
43,35,24,17
44,35,24,17
45,35,24,17
46,35,24,17
47,35,24,17
48,35,24,17
49,35,24,17
50,35,24,17
51,35,24,17
52,35,24,17
53,35,24,17
54,35,24,17
55,35,24,17
56,35,24,17
57,35,24,17
58,35,24,17
59,35,24,17
60,35,24,17
61,35,24,17
62,35,24,17
63,35,24,17
64,35,24,17
65,35,24,17
66,35,24,17
67,35,24,17
68,35,24,17
69,35,24,17
70,35,24,17
71,35,24,17
72,35,24,17
73,35,24,17
74,35,24,17
75,35,24,17
76,35,24,17
77,35,24,17
78,35,24,17
79,35,24,17
80,35,25,17
81,35,25,17
82,35,25,17
83,35,25,17
84,35,25,17
85,35,25,17
86,35,25,17
87,35,25,17
88,35,25,17
89,35,25,17
90,35,25,17
91,35,25,17
92,34,26,17
93,34,26,17
94,34,26,17
95,34,26,17
96,34,26,17
97,34,26,17
98,34,26,17
99,34,26,17
100,34,25,18
101,34,25,18
102,34,25,18
103,34,25,18
104,34,25,18
105,34,25,18
106,34,25,18
107,34,25,18
108,34,25,18
109,34,25,18
110,34,25,18
111,34,25,18
112,34,25,18
113,34,25,18
114,34,25,18
115,34,25,18
116,34,25,18
117,34,26,18
118,34,26,18
119,34,26,18
120,34,26,18
121,34,26,18
122,34,26,18
123,34,26,18
124,34,26,18
125,34,26,18
126,34,26,18
127,34,26,18
128,34,26,18
129,34,26,18
130,34,26,18
131,34,26,18
132,34,26,18
133,34,26,18
134,34,26,18
135,34,26,18
136,34,26,18
137,34,26,18
138,34,26,18
139,34,26,18
140,34,26,18
141,34,26,18
142,34,26,18
143,34,26,18
144,34,26,18
145,34,26,18
146,34,26,18
147,34,26,18
148,34,26,18
149,34,26,18
150,34,26,18
151,34,26,18
152,34,25,19
153,34,25,19
154,34,25,19
155,34,24,20
156,34,24,20
157,34,24,20
158,34,24,20
159,34,24,20
160,34,24,20
161,34,24,20
162,34,24,20
163,34,24,20
164,34,24,20
165,34,24,20
166,34,24,20
167,34,24,20
168,34,24,20
169,34,24,20
170,34,24,20
171,34,24,20
172,34,24,20
173,34,24,20
174,34,24,20
175,34,24,20
176,34,24,20
177,34,24,20
178,34,24,20
179,34,24,20
180,34,24,20
181,34,24,20
182,34,24,20
183,34,24,20
184,34,24,20
185,34,25,20
186,34,25,20
187,34,25,20
188,34,25,20
189,34,25,20
190,34,25,20
191,34,24,21
192,34,24,21
193,34,24,21
194,34,24,21
195,34,24,21
196,34,24,21
197,34,24,21
198,34,24,21
199,34,24,21
200,34,24,21
201,34,24,21
202,34,24,21
203,34,23,22
204,34,23,22
205,33,25,22
206,33,25,22
207,33,25,22
208,33,25,22
209,33,25,22
210,33,25,22
211,33,25,22
212,33,25,22
213,33,25,22
214,33,25,22
215,33,25,22
216,33,25,22
217,33,25,22
218,33,25,22
219,33,25,22
220,33,25,22
221,33,25,22
222,33,25,22
223,33,25,22
224,33,25,22
225,33,25,22
226,33,25,22
227,33,26,22
228,33,26,22
229,33,26,22
230,33,26,22
231,33,26,22
232,33,26,22
233,33,26,22
234,33,26,22
235,33,26,22
236,33,26,22
237,33,26,22
238,33,26,22
239,33,26,22
240,33,27,22
241,33,27,22
242,33,27,22
243,33,27,22
244,33,27,22
245,33,27,22
246,33,27,22
247,33,27,22
248,33,27,22
249,33,27,22
250,33,27,22
251,33,27,22
252,33,27,22
253,33,27,22
254,33,27,22
255,33,27,22
256,33,27,22
257,33,27,22
258,33,27,22
259,33,27,22
260,33,27,22
261,33,27,22
262,33,27,22
263,33,27,22
264,33,27,22
265,33,27,22
266,33,27,22
267,33,27,22
268,33,27,22
269,33,27,22
270,33,27,22
271,33,27,22
272,33,27,22
273,33,27,22
274,33,28,22
275,33,28,22
276,33,28,22
277,33,28,22
278,33,28,22
279,33,28,22
280,33,28,22
281,33,28,22
282,33,28,22
283,33,28,22
284,33,28,22
285,33,28,22
286,33,28,22
287,33,28,22
288,33,28,22
289,33,28,22
290,33,28,22
291,33,28,22
292,33,28,22
293,33,28,22
294,33,28,22
295,33,29,22
296,33,29,22
297,33,28,23
298,33,28,23
299,33,28,23
300,33,28,23
301,33,28,23
302,33,28,23
303,33,28,23
304,33,28,23
305,33,28,23
306,33,28,23
307,33,28,23
308,33,28,22
309,33,28,22
310,33,28,22
311,33,28,22
312,33,28,22
313,33,29,22
314,33,29,22
315,33,28,23
316,33,28,23
317,33,28,23
318,33,28,23
319,33,28,23
320,33,28,23
321,33,28,23
322,33,28,23
323,33,28,23
324,33,28,23
325,33,28,22
326,33,28,22
327,33,28,22
328,33,28,22
329,33,28,22
330,33,28,22
331,33,28,22
332,33,28,22
333,32,29,22
334,32,28,23
335,32,28,23
336,32,28,23
337,32,28,23
338,32,28,23
339,32,28,23
340,32,28,23
341,32,27,24
342,32,28,24
343,32,28,23
344,32,28,23
345,32,28,23
346,32,28,23
347,32,28,23
348,32,28,23
349,32,28,23
350,32,28,23
351,32,28,23
352,32,28,23
353,32,28,23
354,32,28,23
355,32,28,23
356,32,28,23
357,32,28,23
358,32,28,23
359,32,28,23
360,32,28,23
361,32,28,23
362,32,28,23
363,32,28,23
364,32,28,23
365,32,28,23
366,32,28,23
367,32,28,23
368,32,28,23
369,32,28,23
370,32,28,23
371,32,28,23
372,32,28,23
373,32,28,23
374,32,28,23
375,32,28,23
376,31,29,23
377,31,29,23
378,31,29,23
379,31,29,23
380,31,29,23
381,31,29,23
382,31,29,23
383,31,29,23
384,31,29,23
385,31,29,23
386,31,29,23
387,31,29,23
388,31,29,23
389,31,29,23
390,31,29,23
391,31,29,23
392,31,30,23
393,31,30,23
394,31,30,23
395,31,30,23
396,31,30,23
397,31,30,23
398,31,30,23
399,31,30,23
400,31,30,23
401,31,30,23
402,31,30,23
403,31,30,23
404,31,30,23
405,31,31,23
406,31,31,23
407,31,31,23
408,31,31,23
409,31,31,23
410,31,31,23
411,31,31,23
412,31,31,23
413,31,31,23
414,31,31,23
415,31,31,23
416,31,31,23
417,31,31,23
418,31,31,23
419,31,32,23
420,31,32,23
421,31,32,23
422,31,32,23
423,31,32,23
424,31,32,23
425,31,32,23
426,31,32,23
427,31,33,23
428,31,33,23
429,31,33,23
430,31,33,22
431,31,33,22
432,31,33,22
433,31,33,22
