Time_Frame,Grass,Prey,Hunter
0,35,25,15
1,35,25,15
2,35,25,15
3,35,25,15
4,35,25,15
5,35,25,15
6,35,25,15
7,34,26,15
8,34,26,15
9,34,26,15
10,34,26,15
11,34,26,15
12,34,26,15
13,34,25,16
14,34,26,16
15,34,26,15
16,34,25,16
17,34,25,16
18,34,25,16
19,34,25,16
20,34,25,16
21,34,25,16
22,34,25,16
23,34,25,16
24,34,25,16
25,34,25,16
26,34,25,15
27,34,25,15
28,34,25,15
29,34,25,15
30,34,25,15
31,34,25,15
32,34,25,15
33,34,25,15
34,34,25,15
35,34,25,15
36,34,25,15
37,34,25,15
38,34,25,15
39,34,25,15
40,34,24,16
41,34,24,16
42,34,24,16
43,34,24,16
44,34,25,16
45,34,25,16
46,34,26,16
47,34,26,16
48,34,26,16
49,34,26,16
50,34,26,16
51,34,26,16
52,34,26,16
53,34,26,16
54,34,26,16
55,34,26,16
56,34,26,16
57,34,26,16
58,34,26,16
59,34,26,16
60,34,26,16
61,34,26,16
62,34,26,16
63,34,26,16
64,34,26,16
65,34,26,16
66,34,26,16
67,34,26,16
68,34,26,16
69,34,26,16
70,34,26,16
71,34,26,16
72,34,26,16
73,34,26,16
74,34,26,16
75,34,26,16
76,34,26,16
77,34,26,16
78,34,26,16
79,34,26,16
80,34,26,16
81,34,25,17
82,34,25,17
83,34,25,17
84,34,24,18
85,34,24,18
86,34,24,18
87,34,24,18
88,34,24,18
89,34,24,18
90,34,24,18
91,33,25,18
92,33,25,18
93,33,25,18
94,33,26,18
95,33,26,18
96,33,26,18
97,33,26,18
98,33,26,18
99,33,26,18
100,33,26,18
101,33,26,18
102,33,26,18
103,33,26,18
104,33,26,18
105,33,26,18
106,33,26,18
107,32,27,18
108,32,27,18
109,32,27,18
110,32,27,18
111,32,27,18
112,32,27,18
113,32,27,18
114,32,27,18
115,32,27,18
116,32,27,18
117,32,27,18
118,32,27,18
119,32,27,18
120,32,27,18
121,32,27,18
122,32,27,18
123,32,27,18
124,32,27,18
125,32,27,18
126,32,27,18
127,32,27,18
128,32,27,18
129,32,27,18
130,32,27,18
131,32,27,18
132,32,27,18
133,32,27,18
134,32,27,18
135,32,27,18
136,32,27,18
137,32,27,18
138,32,27,18
139,32,27,18
140,32,28,18
141,32,28,18
142,32,28,18
143,32,28,18
144,32,28,18
145,32,28,18
146,32,28,18
147,32,28,18
148,32,28,18
149,32,28,18
150,32,28,18
151,32,28,18
152,32,28,18
153,32,28,18
154,32,28,18
155,32,28,18
156,32,28,18
157,32,28,18
158,32,28,18
159,32,28,18
160,32,28,18
161,32,28,18
162,32,28,18
163,32,28,18
164,32,28,18
165,32,28,18
166,32,28,18
167,32,28,18
168,32,28,18
169,32,28,18
170,32,29,18
171,32,29,18
172,32,29,18
173,32,29,18
174,32,29,18
175,32,29,18
176,32,29,18
177,32,29,18
178,32,29,18
179,32,29,18
180,32,29,18
181,32,29,18
182,32,29,18
183,32,29,18
184,32,29,18
185,32,29,18
186,32,29,18
187,32,29,18
188,32,29,18
189,32,29,18
190,32,29,18
191,32,29,18
192,32,29,18
193,32,29,18
194,32,29,18
195,32,29,19
196,32,29,19
197,32,29,19
198,32,29,19
199,32,29,19
200,32,29,19
201,32,29,19
202,32,29,19
203,32,29,19
204,32,29,19
205,32,29,19
206,32,29,19
207,32,29,19
208,32,29,19
209,32,29,19
210,32,29,19
211,32,29,19
212,32,29,19
213,32,29,19
214,32,29,19
215,32,29,19
216,32,29,19
217,32,29,19
218,32,29,19
219,32,29,19
220,32,29,19
221,32,30,19
222,32,30,19
223,32,30,19
224,32,30,19
225,32,30,19
226,32,30,19
227,32,30,19
228,32,30,19
229,32,30,19
230,32,30,19
231,32,30,19
232,32,30,19
233,32,30,19
234,32,30,19
235,32,29,20
236,32,29,20
237,32,29,20
238,32,29,20
239,32,29,20
240,32,29,20
241,32,29,20
242,32,29,20
243,32,29,20
244,31,30,20
245,31,30,19
246,31,30,19
247,31,30,19
248,31,30,19
249,31,30,19
250,31,30,19
251,31,30,19
252,31,30,19
253,31,31,19
254,31,31,19
255,31,31,19
256,31,31,19
257,31,31,19
258,31,31,19
259,31,31,19
260,31,31,19
261,31,31,19
262,31,31,19
263,31,31,19
264,31,31,19
265,31,31,19
266,31,31,19
267,31,32,19
268,31,32,19
269,31,32,19
270,31,33,19
271,31,33,19
272,31,33,19
273,31,33,19
274,31,33,19
275,31,33,19
276,31,32,20
277,31,32,20
278,31,32,20
279,31,32,20
280,31,32,20
281,31,31,21
282,31,31,21
283,31,31,21
284,31,31,21
285,31,31,21
286,31,31,21
287,31,31,21
288,31,31,21
289,31,31,21
290,31,31,21
291,31,31,21
292,31,31,21
293,31,31,21
294,31,31,21
295,31,32,21
296,31,32,21
297,31,32,21
298,31,32,21
299,31,32,21
300,31,32,21
301,31,32,21
302,31,32,21
303,31,32,21
304,31,32,21
305,31,32,21
306,31,32,21
307,31,32,21
308,31,32,21
309,31,33,21
310,31,33,21
311,31,33,21
312,31,33,21
313,31,33,21
314,31,33,21
315,31,33,21
316,31,33,21
317,31,33,21
318,31,33,21
319,31,33,21
320,31,33,21
321,31,33,21
322,31,33,21
323,31,33,21
324,31,33,21
325,31,33,21
326,31,33,21
327,31,33,21
328,31,33,21
329,31,33,21
330,31,33,21
331,31,33,21
332,31,33,21
333,31,33,20
334,31,33,20
335,31,33,20
336,31,33,20
337,31,33,19
338,31,33,19
339,31,33,19
340,31,33,19
341,31,33,19
342,31,33,19
343,31,33,19
344,31,33,19
345,31,33,19
346,31,33,19
347,31,33,19
348,31,33,19
349,31,33,19
350,31,33,19
351,31,33,19
352,31,34,19
353,31,34,19
354,31,35,19
355,31,35,19
356,31,35,19
357,31,35,19
358,31,35,19
359,31,35,19
360,31,35,19
361,31,35,19
362,31,35,19
363,31,35,19
364,31,35,19
365,31,35,19
366,31,35,19
367,31,35,19
368,31,35,19
369,31,35,19
370,31,35,19
371,31,35,19
372,31,35,19
373,31,35,19
374,31,35,19
375,31,35,19
376,31,35,19
377,31,35,19
378,31,35,19
379,31,35,19
380,31,35,19
381,31,35,19
382,31,35,19
383,31,35,19
384,31,35,19
385,31,35,19
386,31,35,19
387,31,35,19
388,31,35,19
389,31,35,19
390,31,35,19
391,31,35,19
392,31,35,19
393,31,35,19
394,30,36,19
395,30,36,19
396,30,36,19
397,30,37,19
398,30,37,19
399,30,38,19
400,30,38,19
401,30,38,19
402,30,38,19
403,30,38,19
404,30,38,19
405,30,38,19
406,30,38,19
407,30,38,19
408,30,38,19
409,30,38,19
410,30,38,19
411,30,38,19
412,30,38,19
413,30,38,19
414,30,38,19
415,30,38,19
416,30,38,19
417,30,38,19
418,30,38,19
419,30,38,19
420,30,38,19
421,30,40,19
422,30,40,19
423,30,40,19
424,30,40,19
425,30,40,19
426,30,40,19
427,30,40,19
428,30,41,19
429,30,41,19
430,30,41,19
431,30,41,19
432,30,41,19
433,30,41,19
