0,1,2,3,4,5
8,34,341,498,0,Grass
8,35,361,60,0,Grass
8,36,246,214,0,Grass
8,37,138,489,0,Grass
8,38,34,85,0,Grass
8,39,150,525,0,Grass
8,40,638,367,0,Grass
8,41,350,566,0,Grass
8,42,27,718,0,Grass
8,43,286,610,0,Grass
8,44,203,721,0,Grass
8,45,215,532,0,Hunter
9,0,118,745,0,Prey
9,1,167,22,0,Prey
9,2,684,437,0,Prey
9,3,343,519,0,Prey
9,4,245,695,0,Prey
9,5,351,311,0,Prey
9,6,25,73,0,Prey
9,7,73,239,0,Prey
9,8,113,58,0,Prey
9,9,489,683,0,Prey
9,10,643,181,0,Prey
9,11,96,380,0,Prey
9,12,506,598,0,Prey
9,14,666,50,0,Prey
9,15,413,166,0,Prey
9,16,51,447,0,Prey
9,17,408,734,0,Prey
9,18,209,704,0,Prey
9,19,29,220,0,Prey
9,20,401,329,0,Hunter
9,21,184,443,0,Hunter
9,22,216,533,0,Hunter
9,23,554,527,0,Hunter
9,24,562,544,0,Hunter
9,25,306,517,0,Hunter
9,26,563,280,0,Hunter
9,27,574,308,0,Hunter
9,28,711,660,0,Hunter
9,29,224,8,0,Hunter
9,30,686,584,0,Grass
9,31,186,204,0,Grass
9,32,112,524,0,Grass
9,33,178,72,0,Grass
9,34,341,498,0,Grass
9,35,361,60,0,Grass
9,36,246,214,0,Grass
9,37,138,489,0,Grass
9,38,34,85,0,Grass
9,39,150,525,0,Grass
9,40,638,367,0,Grass
9,41,350,566,0,Grass
9,42,27,718,0,Grass
9,43,286,610,0,Grass
9,44,203,721,0,Grass
9,45,216,533,0,Hunter
10,0,118,746,0,Prey
10,1,167,22,0,Prey
10,2,684,436,0,Prey
10,3,343,519,0,Prey
10,4,244,695,0,Prey
10,5,352,311,0,Prey
10,6,24,73,0,Prey
10,7,73,240,0,Prey
10,8,112,58,0,Prey
10,9,488,683,0,Prey
10,10,643,181,0,Prey
10,11,97,380,0,Prey
10,12,505,598,0,Prey
10,14,666,50,0,Prey
10,15,412,166,0,Prey
10,16,51,448,0,Prey
10,17,409,734,0,Prey
10,18,208,703,0,Prey
10,19,29,219,0,Prey
10,20,402,329,0,Hunter
10,21,183,444,0,Hunter
10,22,217,534,0,Hunter
10,23,553,527,0,Hunter
10,24,561,545,0,Hunter
10,25,307,517,0,Hunter
10,26,563,280,0,Hunter
10,27,574,309,0,Hunter
10,28,711,659,0,Hunter
10,29,223,8,0,Hunter
10,30,686,584,0,Grass
10,31,186,204,0,Grass
10,32,112,524,0,Grass
10,33,178,72,0,Grass
10,34,341,498,0,Grass
10,35,361,60,0,Grass
10,36,246,214,0,Grass
10,37,138,489,0,Grass
10,38,34,85,0,Grass
10,39,150,525,0,Grass
10,40,638,367,0,Grass
10,41,350,566,0,Grass
10,42,27,718,0,Grass
10,43,286,610,0,Grass
10,44,203,721,0,Grass
10,45,217,533,0,Hunter
11,0,118,746,0,Prey
11,1,168,21,0,Prey
11,2,684,436,0,Prey
11,3,343,519,0,Prey
11,4,244,695,0,Prey
11,5,352,311,0,Prey
11,6,24,73,0,Prey
11,7,74,240,0,Prey
11,8,112,58,0,Prey
11,9,488,683,0,Prey
11,10,642,181,0,Prey
11,11,97,380,0,Prey
11,12,505,597,0,Prey
11,14,666,49,0,Prey
11,15,412,166,0,Prey
11,16,50,448,0,Prey
11,17,409,734,0,Prey
11,18,208,703,0,Prey
11,19,29,219,0,Prey
11,20,403,329,0,Hunter
11,21,182,444,0,Hunter
11,22,218,534,0,Hunter
11,23,552,527,0,Hunter
11,24,561,545,0,Hunter
11,25,308,517,0,Hunter
11,26,562,279,0,Hunter
11,27,574,310,0,Hunter
11,28,710,658,0,Hunter
11,29,222,8,0,Hunter
11,30,686,584,0,Grass
11,31,186,204,0,Grass
11,32,112,524,0,Grass
11,33,178,72,0,Grass
11,34,341,498,0,Grass
11,35,361,60,0,Grass
11,36,246,214,0,Grass
11,37,138,489,0,Grass
11,38,34,85,0,Grass
11,39,150,525,0,Grass
11,40,638,367,0,Grass
11,41,350,566,0,Grass
11,42,27,718,0,Grass
11,43,286,610,0,Grass
11,44,203,721,0,Grass
11,45,218,534,0,Hunter
12,0,118,747,0,Prey
12,1,168,21,0,Prey
12,2,683,435,0,Prey
12,3,343,518,0,Prey
12,4,243,695,0,Prey
12,5,353,311,0,Prey
12,6,23,73,0,Prey
12,7,74,240,0,Prey
12,8,111,58,0,Prey
12,9,487,682,0,Prey
12,10,642,181,0,Prey
12,11,97,379,0,Prey
12,12,505,597,0,Prey
12,14,666,49,0,Prey
12,15,411,166,0,Prey
12,16,50,448,0,Prey
12,17,410,734,0,Prey
12,18,207,703,0,Prey
12,19,29,218,0,Prey
12,20,404,329,0,Hunter
12,21,181,444,0,Hunter
12,22,218,535,0,Hunter
12,23,551,527,0,Hunter
12,24,560,546,0,Hunter
12,25,309,517,0,Hunter
12,26,562,279,0,Hunter
12,27,575,310,0,Hunter
12,28,709,657,0,Hunter
12,29,221,9,0,Hunter
12,30,686,584,0,Grass
12,31,186,204,0,Grass
12,32,112,524,0,Grass
12,33,178,72,0,Grass
12,34,341,498,0,Grass
12,35,361,60,0,Grass
12,36,246,214,0,Grass
12,37,138,489,0,Grass
12,38,34,85,0,Grass
12,39,150,525,0,Grass
12,40,638,367,0,Grass
12,41,350,566,0,Grass
12,42,27,718,0,Grass
12,43,286,610,0,Grass
12,44,203,721,0,Grass
12,45,219,534,0,Hunter
13,0,118,747,0,Prey
13,1,168,21,0,Prey
13,2,683,435,0,Prey
13,3,342,518,0,Prey
13,4,243,695,0,Prey
13,5,353,311,0,Prey
13,6,23,73,0,Prey
13,7,74,241,0,Prey
13,8,111,58,0,Prey
13,9,487,682,0,Prey
13,10,641,181,0,Prey
13,11,98,379,0,Prey
13,12,505,597,0,Prey
13,14,667,48,0,Prey
13,15,411,166,0,Prey
13,16,49,448,0,Prey
13,17,410,734,0,Prey
13,18,207,703,0,Prey
13,19,30,218,0,Prey
13,20,405,330,0,Hunter
13,21,180,444,0,Hunter
13,22,219,535,0,Hunter
13,23,550,527,0,Hunter
13,24,559,546,0,Hunter
13,25,310,517,0,Hunter
13,26,562,278,0,Hunter
13,27,575,311,0,Hunter
13,28,709,657,0,Hunter
13,29,220,9,0,Hunter
13,30,686,584,0,Grass
13,31,186,204,0,Grass
13,32,112,524,0,Grass
13,33,178,72,0,Grass
13,34,341,498,0,Grass
13,35,361,60,0,Grass
13,36,246,214,0,Grass
13,37,138,489,0,Grass
13,38,34,85,0,Grass
13,39,150,525,0,Grass
13,40,638,367,0,Grass
13,41,350,566,0,Grass
13,42,27,718,0,Grass
13,43,286,610,0,Grass
13,44,203,721,0,Grass
13,45,220,535,0,Hunter
14,0,118,748,0,Prey
14,1,168,20,0,Prey
14,2,683,434,0,Prey
14,3,342,517,0,Prey
14,4,242,695,0,Prey
14,5,354,311,0,Prey
14,6,22,73,0,Prey
14,7,75,241,0,Prey
14,8,110,58,0,Prey
14,9,487,682,0,Prey
14,10,641,181,0,Prey
14,11,98,379,0,Prey
14,12,504,596,0,Prey
14,14,667,48,0,Prey
14,15,410,166,0,Prey
14,16,49,448,0,Prey
14,17,411,734,0,Prey
14,18,206,704,0,Prey
14,19,30,217,0,Prey
14,20,406,330,0,Hunter
14,21,179,444,0,Hunter
14,22,220,536,0,Hunter
14,23,550,527,0,Hunter
14,24,559,547,0,Hunter
14,25,311,517,0,Hunter
14,26,561,278,0,Hunter
14,27,575,311,0,Hunter
14,28,708,656,0,Hunter
14,29,219,9,0,Hunter
14,30,686,584,0,Grass
14,31,186,204,0,Grass
14,32,112,524,0,Grass
14,33,178,72,0,Grass
14,34,341,498,0,Grass
14,35,361,60,0,Grass
14,36,246,214,0,Grass
14,37,138,489,0,Grass
14,38,34,85,0,Grass
14,39,150,525,0,Grass
14,40,638,367,0,Grass
14,41,350,566,0,Grass
14,42,27,718,0,Grass
14,43,286,610,0,Grass
14,44,203,721,0,Grass
14,45,221,535,0,Hunter
15,0,118,748,0,Prey
15,1,169,20,0,Prey
15,2,684,434,0,Prey
15,3,342,517,0,Prey
15,4,242,695,0,Prey
15,5,354,311,0,Prey
15,6,22,73,0,Prey
15,7,75,241,0,Prey
15,8,110,58,0,Prey
15,9,486,682,0,Prey
15,10,640,181,0,Prey
15,11,98,378,0,Prey
15,12,504,596,0,Prey
15,14,667,47,0,Prey
15,15,410,167,0,Prey
15,16,48,448,0,Prey
15,17,411,734,0,Prey
15,18,206,704,0,Prey
15,19,30,217,0,Prey
15,20,407,330,0,Hunter
15,21,178,444,0,Hunter
15,22,221,537,0,Hunter
15,23,549,527,0,Hunter
15,24,558,547,0,Hunter
15,25,312,517,0,Hunter
15,26,561,278,0,Hunter
15,27,576,312,0,Hunter
15,28,708,655,0,Hunter
15,29,218,9,0,Hunter
15,30,686,584,0,Grass
15,31,186,204,0,Grass
15,32,112,524,0,Grass
15,33,178,72,0,Grass
15,34,341,498,0,Grass
15,35,361,60,0,Grass
15,36,246,214,0,Grass
15,37,138,489,0,Grass
15,38,34,85,0,Grass
15,39,150,525,0,Grass
15,40,638,367,0,Grass
15,41,350,566,0,Grass
15,42,27,718,0,Grass
15,43,286,610,0,Grass
15,44,203,721,0,Grass
15,45,221,536,0,Hunter
16,0,118,749,0,Prey
16,1,169,19,0,Prey
16,2,684,433,0,Prey
16,3,342,516,0,Prey
16,4,241,695,0,Prey
16,5,355,311,0,Prey
16,6,21,73,0,Prey
16,7,76,241,0,Prey
16,8,109,58,0,Prey
16,9,486,681,0,Prey
16,10,640,181,0,Prey
16,11,99,378,0,Prey
16,12,504,595,0,Prey
16,14,667,47,0,Prey
16,15,409,167,0,Prey
16,16,48,448,0,Prey
16,17,411,735,0,Prey
16,18,206,704,0,Prey
16,19,30,217,0,Prey
16,20,408,330,0,Hunter
16,21,177,445,0,Hunter
16,22,221,537,0,Hunter
16,23,548,528,0,Hunter
16,24,557,547,0,Hunter
16,25,313,517,0,Hunter
16,26,560,278,0,Hunter
16,27,576,312,0,Hunter
16,28,707,654,0,Hunter
16,29,217,9,0,Hunter
16,30,686,584,0,Grass
16,31,186,204,0,Grass
16,32,112,524,0,Grass
16,33,178,72,0,Grass
16,34,341,498,0,Grass
16,35,361,60,0,Grass
16,36,246,214,0,Grass
16,37,138,489,0,Grass
16,38,34,85,0,Grass
16,39,150,525,0,Grass
16,40,638,367,0,Grass
16,41,350,566,0,Grass
16,42,27,718,0,Grass
16,43,286,610,0,Grass
16,44,203,721,0,Grass
16,45,222,536,0,Hunter
17,0,118,749,0,Prey
17,1,169,19,0,Prey
17,2,684,433,0,Prey
17,3,341,516,0,Prey
17,4,241,695,0,Prey
17,5,355,311,0,Prey
17,6,21,73,0,Prey
17,7,76,241,0,Prey
17,8,109,58,0,Prey
17,9,485,681,0,Prey
17,10,639,181,0,Prey
17,11,99,378,0,Prey
17,12,503,595,0,Prey
17,14,667,46,0,Prey
17,15,409,167,0,Prey
17,16,47,448,0,Prey
17,17,412,735,0,Prey
17,18,205,704,0,Prey
17,19,31,216,0,Prey
17,20,409,330,0,Hunter
17,21,176,445,0,Hunter
17,22,222,538,0,Hunter
17,23,547,528,0,Hunter
17,24,556,548,0,Hunter
17,25,314,517,0,Hunter
17,26,560,277,0,Hunter
17,27,576,313,0,Hunter
17,28,706,654,0,Hunter
17,29,216,9,0,Hunter
17,30,686,584,0,Grass
17,31,186,204,0,Grass
17,32,112,524,0,Grass
17,33,178,72,0,Grass
17,34,341,498,0,Grass
17,35,361,60,0,Grass
17,36,246,214,0,Grass
17,37,138,489,0,Grass
17,38,34,85,0,Grass
17,39,150,525,0,Grass
17,40,638,367,0,Grass
17,41,350,566,0,Grass
17,42,27,718,0,Grass
17,43,286,610,0,Grass
17,44,203,721,0,Grass
17,45,223,537,0,Hunter
18,0,118,750,0,Prey
18,1,170,19,0,Prey
18,2,684,432,0,Prey
18,3,341,516,0,Prey
18,4,240,695,0,Prey
18,5,356,311,0,Prey
18,6,20,73,0,Prey
18,7,77,242,0,Prey
18,8,108,57,0,Prey
18,9,485,681,0,Prey
18,10,639,181,0,Prey
18,11,99,377,0,Prey
18,12,503,595,0,Prey
18,14,667,46,0,Prey
18,15,408,167,0,Prey
18,16,47,448,0,Prey
18,17,412,735,0,Prey
18,18,205,704,0,Prey
18,19,31,216,0,Prey
18,20,410,331,0,Hunter
18,21,175,445,0,Hunter
18,22,223,538,0,Hunter
18,23,546,528,0,Hunter
18,24,556,548,0,Hunter
18,25,315,517,0,Hunter
18,26,559,277,0,Hunter
18,27,576,314,0,Hunter
18,28,706,653,0,Hunter
18,29,215,9,0,Hunter
18,30,686,584,0,Grass
18,31,186,204,0,Grass
18,32,112,524,0,Grass
18,33,178,72,0,Grass
18,34,341,498,0,Grass
18,35,361,60,0,Grass
18,36,246,214,0,Grass
18,37,138,489,0,Grass
18,38,34,85,0,Grass
18,39,150,525,0,Grass
18,40,638,367,0,Grass
18,41,350,566,0,Grass
18,42,27,718,0,Grass
18,43,286,610,0,Grass
18,44,203,721,0,Grass
18,45,224,537,0,Hunter
19,0,118,750,0,Prey
19,1,170,18,0,Prey
19,2,684,432,0,Prey
19,3,341,515,0,Prey
19,4,240,695,0,Prey
19,5,356,311,0,Prey
19,6,20,73,0,Prey
19,7,77,242,0,Prey
19,8,108,57,0,Prey
19,9,485,680,0,Prey
19,10,638,181,0,Prey
19,11,100,377,0,Prey
19,12,503,594,0,Prey
19,14,667,45,0,Prey
19,15,408,167,0,Prey
19,16,46,448,0,Prey
19,17,413,735,0,Prey
19,18,204,704,0,Prey
19,19,31,215,0,Prey
19,20,411,331,0,Hunter
19,21,174,445,0,Hunter
19,22,223,539,0,Hunter
19,23,545,528,0,Hunter
19,24,555,549,0,Hunter
19,25,316,517,0,Hunter
19,26,559,277,0,Hunter
19,27,577,314,0,Hunter
19,28,705,652,0,Hunter
19,29,214,9,0,Hunter
19,30,686,584,0,Grass
19,31,186,204,0,Grass
19,32,112,524,0,Grass
19,33,178,72,0,Grass
19,34,341,498,0,Grass
19,35,361,60,0,Grass
19,36,246,214,0,Grass
19,37,138,489,0,Grass
19,38,34,85,0,Grass
19,39,150,525,0,Grass
19,40,638,367,0,Grass
19,41,350,566,0,Grass
19,42,27,718,0,Grass
19,43,286,610,0,Grass
19,44,203,721,0,Grass
19,45,225,538,0,Hunter
20,0,118,0,0,Prey
20,1,170,18,0,Prey
20,2,684,431,0,Prey
20,3,340,515,0,Prey
20,4,239,694,0,Prey
20,5,357,311,0,Prey
20,6,19,73,0,Prey
20,7,78,242,0,Prey
20,8,107,57,0,Prey
20,9,484,680,0,Prey
20,10,638,180,0,Prey
20,11,100,377,0,Prey
20,12,502,594,0,Prey
20,14,668,45,0,Prey
20,15,407,167,0,Prey
20,16,46,448,0,Prey
20,17,413,735,0,Prey
20,18,204,704,0,Prey
20,19,31,215,0,Prey
20,20,411,331,0,Hunter
20,21,173,445,0,Hunter
20,22,224,540,0,Hunter
20,23,545,528,0,Hunter
20,24,554,549,0,Hunter
20,25,317,517,0,Hunter
20,26,558,276,0,Hunter
20,27,577,315,0,Hunter
20,28,705,651,0,Hunter
20,29,213,9,0,Hunter
20,30,686,584,0,Grass
20,31,186,204,0,Grass
20,32,112,524,0,Grass
20,33,178,72,0,Grass
20,34,341,498,0,Grass
20,35,361,60,0,Grass
20,36,246,214,0,Grass
20,37,138,489,0,Grass
20,38,34,85,0,Grass
20,39,150,525,0,Grass
20,40,638,367,0,Grass
20,41,350,566,0,Grass
20,42,27,718,0,Grass
20,43,286,610,0,Grass
20,44,203,721,0,Grass
20,45,226,538,0,Hunter
21,0,118,1,0,Prey
21,1,171,18,0,Prey
21,2,684,431,0,Prey
21,4,239,694,0,Prey
21,5,357,311,0,Prey
21,6,19,74,0,Prey
21,7,78,242,0,Prey
21,8,107,57,0,Prey
21,9,484,680,0,Prey
21,10,637,180,0,Prey
21,11,100,376,0,Prey
21,12,502,593,0,Prey
