Time_Frame,Grass,Prey,Hunter
0,35,25,16
1,35,25,16
2,35,25,16
3,35,25,16
4,35,25,16
5,35,25,16
6,35,25,16
7,35,25,16
8,35,25,16
9,35,25,16
10,35,25,16
11,35,25,16
12,35,25,16
13,35,25,16
14,35,25,16
15,35,25,16
16,35,25,16
17,35,25,16
18,35,25,16
19,35,25,16
20,35,25,16
21,35,25,16
22,35,25,16
23,35,25,16
24,35,25,16
25,35,25,16
26,35,25,16
27,35,25,16
28,35,25,16
29,35,25,16
30,35,25,16
31,35,25,16
32,35,25,16
33,35,25,16
34,35,25,16
35,35,25,16
36,35,25,16
37,35,25,16
38,35,25,16
39,35,25,16
40,35,25,16
41,35,25,16
42,35,25,16
43,35,25,16
44,35,25,16
45,35,25,16
46,35,25,16
47,35,25,16
48,35,25,16
49,35,25,16
50,35,25,16
51,35,25,16
52,35,25,16
53,35,25,16
54,35,25,16
55,35,24,17
56,35,24,17
57,35,24,17
58,35,24,17
59,35,24,17
60,35,24,17
61,35,24,17
62,35,24,17
63,35,24,17
64,35,24,17
65,35,24,17
66,35,24,17
67,35,24,17
68,35,24,17
69,35,24,17
70,35,24,17
71,35,24,17
72,35,24,17
73,35,24,17
74,35,24,17
75,35,24,17
76,35,24,17
77,35,24,17
78,35,24,17
79,35,24,17
80,35,24,17
81,34,25,17
82,34,25,17
83,34,25,17
84,34,25,17
85,34,25,17
86,34,26,17
87,34,26,17
88,34,26,17
89,34,26,17
90,34,26,17
91,34,26,17
92,34,26,17
93,34,26,17
94,34,26,17
95,34,26,17
96,34,26,17
97,34,26,17
98,34,26,17
99,34,26,17
100,34,26,17
101,34,26,17
102,34,26,17
103,34,26,17
104,34,26,17
105,34,26,17
106,34,26,17
107,34,26,17
108,34,26,17
109,34,26,17
110,34,26,17
111,34,26,17
112,34,26,17
113,34,26,17
114,34,26,17
115,34,26,17
116,34,26,17
117,34,26,17
118,34,26,17
119,34,26,17
120,33,27,17
121,33,27,17
122,33,27,17
123,33,27,17
124,33,28,17
125,33,28,17
126,33,28,17
127,33,28,17
128,33,28,17
129,33,28,17
130,33,28,17
131,33,28,17
132,33,28,17
133,33,28,17
134,33,28,17
135,33,28,17
136,33,28,17
137,33,28,17
138,33,28,17
139,33,28,17
140,33,28,17
141,33,29,17
142,33,28,18
143,33,28,18
144,33,28,18
145,33,29,18
146,33,29,18
147,33,29,18
148,33,29,18
149,33,29,18
150,33,29,18
151,33,29,18
152,33,29,18
153,33,29,18
154,33,29,18
155,33,29,18
156,33,29,18
157,33,29,18
158,33,29,18
159,33,29,18
160,33,29,18
161,33,29,18
162,33,29,18
163,33,30,18
164,33,30,18
165,33,30,18
166,33,30,18
167,33,30,18
168,33,30,18
169,33,30,18
170,33,30,18
171,33,30,18
172,33,30,18
173,33,30,18
174,33,30,18
175,33,30,18
176,33,30,18
177,33,30,18
178,33,30,18
179,33,30,18
180,33,30,18
181,33,30,18
182,33,30,18
183,33,30,18
184,33,30,18
185,33,30,18
186,33,30,18
187,33,30,18
188,33,30,18
189,33,30,18
190,33,30,18
191,33,30,18
192,33,30,18
193,33,30,18
194,33,30,18
195,33,30,18
196,33,30,18
197,33,30,18
198,33,30,18
199,33,30,18
200,33,30,18
201,33,30,18
202,33,30,18
203,33,30,18
204,33,30,18
205,33,30,18
206,33,30,18
207,33,30,18
208,33,30,18
209,33,30,18
210,33,30,18
211,33,30,18
212,33,30,18
213,33,30,18
214,33,30,18
215,33,30,18
216,33,30,18
217,33,30,18
218,33,30,18
219,33,30,18
220,33,30,18
221,33,30,18
222,33,30,18
223,33,30,18
224,33,30,18
225,33,30,18
226,33,30,18
227,33,30,18
228,33,30,18
229,33,31,18
230,33,31,18
231,33,30,19
232,33,30,19
233,33,30,19
234,33,30,19
235,33,30,19
236,33,30,19
237,33,31,19
238,33,31,19
239,33,31,19
240,33,31,19
241,33,31,19
242,33,31,19
243,33,31,19
244,33,31,19
245,33,31,19
246,33,31,19
247,33,31,19
248,33,31,19
249,33,31,19
250,33,31,19
251,33,31,19
252,33,31,19
253,33,31,19
254,33,31,19
255,33,31,19
256,33,31,19
257,33,31,19
258,33,32,19
259,33,32,19
