Time_Frame,Grass,Prey,Hunter
0,20,20,10
1,20,20,10
2,20,20,10
3,20,20,10
4,20,20,10
5,20,20,10
6,20,20,10
7,20,20,10
8,20,20,10
9,20,20,10
10,20,20,10
11,19,21,10
12,19,21,10
13,19,21,10
14,19,21,10
15,19,21,10
16,19,21,10
17,19,21,10
18,19,21,10
19,19,21,10
20,19,21,10
21,19,21,10
22,19,21,10
23,19,21,10
24,19,21,10
25,19,21,10
26,19,21,10
27,19,21,10
28,19,21,10
29,19,21,10
30,19,21,10
31,19,21,10
32,19,21,10
33,19,21,10
34,19,21,10
35,19,21,10
36,19,21,9
37,19,21,9
38,19,21,9
39,19,21,9
40,19,21,9
41,19,21,9
42,19,21,9
43,19,21,9
44,19,21,9
45,19,21,9
46,19,21,9
47,19,21,9
48,19,21,9
49,19,21,9
50,19,21,9
51,19,21,9
52,19,20,10
53,19,20,10
54,19,20,10
55,19,20,10
56,19,20,10
57,19,20,10
58,19,20,10
59,19,20,10
60,19,20,10
61,19,20,10
62,19,20,10
63,19,20,10
64,19,20,10
65,19,20,10
66,19,20,10
67,19,20,10
68,19,20,10
69,19,20,10
70,19,20,10
71,19,20,10
72,19,20,10
73,19,20,10
74,19,20,10
75,19,20,10
76,19,20,10
77,19,20,10
78,19,20,10
79,19,20,10
80,19,20,10
81,19,20,10
82,19,20,10
83,19,20,10
84,19,20,10
85,19,20,10
86,19,20,10
87,19,20,10
88,19,20,10
89,19,20,10
90,19,20,10
91,19,20,10
92,19,20,10
93,19,20,10
94,19,20,10
95,19,20,10
96,19,20,10
97,19,20,10
98,19,20,10
99,19,20,10
100,19,20,10
101,19,20,10
102,19,20,10
103,19,20,10
104,19,20,10
105,19,20,10
106,19,20,10
107,19,20,10
108,19,20,10
109,19,20,10
110,19,20,10
111,19,20,10
112,19,20,10
113,19,20,10
114,19,20,10
115,19,20,10
116,19,20,10
117,19,20,10
118,19,20,10
119,19,20,10
120,19,20,10
121,19,20,10
122,19,20,10
123,19,20,10
124,19,20,10
125,19,20,10
126,19,20,10
127,19,20,10
128,19,20,10
129,19,20,10
130,19,20,10
131,19,20,10
132,19,20,10
133,19,20,10
134,19,20,10
135,19,20,10
136,19,20,10
137,19,20,10
138,19,20,10
139,19,20,10
140,19,20,10
141,19,20,10
142,19,20,10
143,19,21,10
144,19,21,10
145,19,21,10
146,19,21,10
147,19,21,10
148,19,21,10
149,19,21,10
150,19,21,10
151,19,21,10
152,19,21,10
153,19,21,10
154,19,21,10
155,19,21,10
156,19,21,10
157,19,21,10
158,19,21,10
159,19,21,10
160,19,21,10
161,19,22,10
162,19,22,10
163,19,22,10
164,19,22,10
165,19,22,10
166,19,22,10
167,19,22,10
168,19,22,10
169,19,22,10
170,19,22,10
171,19,22,10
172,19,22,10
173,19,22,10
174,19,22,10
175,19,21,11
176,19,21,11
177,19,21,11
178,19,21,11
179,19,21,11
180,19,21,11
181,19,21,11
182,19,21,11
183,19,21,11
184,19,21,11
185,19,21,11
186,19,21,11
187,19,21,11
188,19,21,11
189,19,21,11
190,19,21,11
191,19,21,11
192,19,21,11
193,19,21,11
194,19,21,11
195,19,21,11
196,19,21,11
197,19,21,11
198,19,21,11
199,19,21,11
200,19,21,11
201,19,21,11
202,19,21,11
203,19,21,11
204,19,21,11
205,19,21,11
206,19,21,11
207,19,21,11
208,19,21,11
209,19,21,11
210,19,21,11
211,19,21,11
212,19,21,10
213,19,21,10
214,19,21,10
215,19,21,10
216,19,21,10
217,19,21,10
218,19,21,10
219,19,21,10
220,19,21,10
221,19,21,10
222,19,21,10
223,19,21,10
224,19,21,10
225,19,21,10
226,19,21,10
227,19,21,10
228,19,21,10
229,19,21,10
230,19,21,10
231,19,21,10
232,19,21,10
233,19,21,9
234,19,21,9
235,19,21,9
236,19,21,9
237,19,21,9
238,19,21,9
239,19,21,9
240,19,21,9
241,19,21,9
242,19,21,9
243,19,21,9
244,19,21,9
245,19,21,9
246,19,21,9
247,19,21,9
248,19,21,9
249,19,21,9
250,19,21,9
251,19,21,9
252,19,21,9
253,19,21,9
254,19,21,9
255,19,21,9
256,19,21,9
257,19,21,9
258,19,21,9
259,19,21,9
260,19,21,9
261,19,21,9
262,19,21,9
263,19,21,9
264,19,21,9
265,19,21,9
266,19,21,9
267,19,21,9
268,19,21,9
269,19,21,9
