Time_Frame,Grass,Prey,Hunter
0,35,40,50
1,35,40,50
2,35,40,50
3,35,40,50
4,35,40,50
5,35,40,50
6,35,40,50
7,35,40,50
8,35,40,50
9,35,40,50
10,35,40,50
11,35,40,50
12,35,40,50
13,35,40,50
14,35,40,50
15,35,40,50
16,35,40,50
17,35,40,50
18,35,40,50
19,35,40,50
20,35,40,50
21,35,40,50
22,35,40,50
23,35,40,50
24,35,40,50
25,35,40,50
26,35,40,50
27,35,40,50
28,35,40,50
29,35,40,50
30,35,40,50
31,35,40,50
32,35,40,50
33,35,40,50
34,35,40,50
35,35,40,50
36,35,40,50
37,35,40,50
38,35,40,50
39,35,40,50
40,35,40,50
41,35,40,50
42,35,40,50
43,35,40,50
44,35,40,50
45,35,40,50
46,35,40,50
47,35,40,50
48,35,40,50
49,35,40,50
50,35,40,50
51,35,40,50
52,35,40,50
53,35,40,50
54,35,40,50
55,35,40,50
56,35,40,50
57,35,40,50
58,35,41,51
59,35,41,51
60,35,41,51
61,35,41,51
62,35,41,51
63,35,41,51
64,35,41,51
65,35,41,51
66,35,41,52
67,35,41,52
68,35,41,52
69,35,41,52
70,35,41,52
71,35,41,52
72,35,41,52
73,35,41,52
74,35,41,52
75,35,41,52
76,35,41,52
77,35,41,52
78,35,41,52
79,35,41,52
80,35,41,52
81,35,41,52
82,35,41,52
83,35,41,52
84,35,41,52
85,35,41,52
86,35,41,52
87,35,41,52
88,35,41,52
89,35,41,52
90,35,41,52
91,35,41,52
92,35,41,52
93,35,41,52
94,35,41,52
95,35,41,52
96,35,41,52
97,35,41,52
98,35,41,52
99,35,41,52
100,35,41,52
101,35,41,52
102,35,41,52
103,35,41,52
104,35,41,52
105,35,41,52
106,35,41,52
107,35,41,52
108,35,41,52
109,35,41,52
110,35,41,52
111,35,41,52
112,35,41,52
113,35,41,52
114,35,41,52
115,35,41,52
116,35,41,52
117,35,41,52
118,35,41,52
119,35,41,52
120,35,41,52
121,34,42,52
122,34,42,52
123,34,42,52
124,34,42,52
125,34,42,52
126,34,42,52
127,34,42,52
128,34,42,52
129,34,42,52
130,34,42,52
131,34,43,52
132,34,43,52
133,34,43,52
134,34,43,52
135,34,43,52
136,34,43,52
137,34,43,52
138,34,43,52
139,34,43,52
140,34,43,52
141,34,43,52
142,34,43,52
143,34,43,52
144,34,43,52
145,34,43,52
146,34,43,52
147,34,43,52
148,34,43,52
149,34,43,52
150,34,43,52
151,34,43,52
152,34,43,52
153,34,43,52
154,34,43,52
155,34,43,52
156,34,43,52
157,34,43,52
158,34,43,52
159,34,43,52
160,34,43,52
161,34,43,53
162,34,43,53
163,34,43,53
164,34,43,54
165,34,43,54
166,34,43,54
167,34,43,54
168,34,43,54
169,34,43,54
170,34,43,54
171,34,43,54
172,34,43,54
173,34,43,54
174,34,43,54
175,34,43,54
176,34,43,54
177,34,43,54
178,34,43,54
179,34,43,54
180,34,43,54
181,34,43,54
182,34,43,54
183,34,43,54
184,34,43,54
185,34,43,54
186,33,44,54
187,33,44,54
188,33,44,54
189,33,44,54
190,33,44,54
191,33,44,54
192,33,44,54
193,33,44,54
194,33,44,54
195,33,44,54
196,33,44,54
197,33,44,54
198,33,44,54
199,33,44,55
200,33,44,55
201,33,44,55
202,33,44,56
203,33,44,56
204,33,44,56
205,33,44,55
206,33,44,55
207,33,44,55
208,33,44,55
209,33,44,55
210,33,44,56
211,33,44,56
212,33,44,56
213,33,44,56
214,33,44,56
215,33,44,56
216,33,44,56
217,33,44,56
218,33,44,56
219,33,44,56
220,33,44,56
221,33,44,56
222,33,44,56
223,33,44,55
224,33,44,55
225,33,44,55
226,33,44,55
227,33,44,55
228,33,44,55
229,33,44,54
230,33,44,54
231,33,44,54
232,33,44,54
233,33,44,54
234,33,44,54
235,33,44,54
236,33,44,54
237,33,44,54
238,33,44,54
239,33,44,54
240,33,44,54
241,33,44,54
242,33,44,54
243,33,43,54
244,33,43,54
245,33,43,54
246,33,43,54
247,33,43,54
248,33,43,54
249,33,43,53
250,33,43,53
251,33,43,53
252,33,43,53
253,33,43,53
254,33,43,53
255,33,43,53
256,33,43,53
257,33,43,53
258,33,43,53
259,33,43,53
260,33,43,53
261,33,43,53
262,33,43,52
263,33,43,52
264,33,43,52
265,33,43,52
266,33,43,52
267,33,43,52
268,33,43,52
269,33,43,52
270,33,43,52
271,33,43,52
272,33,43,52
273,33,43,52
274,33,43,52
275,33,43,52
276,33,43,52
277,33,43,52
278,33,43,52
279,33,43,52
280,33,43,53
281,33,43,53
282,33,43,54
283,33,43,54
284,33,43,54
285,33,43,54
286,33,43,54
287,33,43,54
288,33,43,54
289,33,43,54
290,33,43,54
291,33,43,54
292,33,43,54
293,33,43,54
294,33,43,54
295,33,43,54
296,33,43,53
297,33,43,53
298,33,43,53
299,33,43,53
300,33,43,53
301,33,43,53
302,33,43,53
303,33,43,53
304,33,43,53
305,33,43,53
306,33,43,53
307,33,43,53
308,33,43,53
309,33,43,53
310,32,44,53
311,32,44,53
312,32,45,53
313,32,45,53
314,32,45,53
315,32,45,54
