Time_Frame,Grass,Prey,Hunter
0,20,20,10
1,20,20,10
2,20,20,10
3,20,20,9
4,20,20,9
5,20,20,9
6,20,20,9
7,20,20,9
8,20,20,9
9,20,20,9
10,20,20,9
11,20,20,9
12,20,20,9
13,20,20,9
14,20,20,9
15,20,20,9
16,20,20,9
17,20,20,9
18,20,20,9
19,20,20,9
20,20,20,9
21,20,20,9
22,20,20,9
23,20,20,9
24,20,20,9
25,20,20,9
26,20,20,9
27,20,20,9
28,20,20,9
29,20,20,9
30,20,20,9
31,20,20,9
32,20,20,9
33,20,20,9
34,20,20,9
35,20,20,9
36,20,20,9
37,20,20,9
38,20,20,9
39,20,20,9
40,20,20,9
41,20,20,9
42,20,20,8
43,20,20,8
44,20,20,8
45,20,20,8
46,20,20,8
47,20,20,8
48,20,20,8
49,20,20,8
50,20,20,8
51,20,20,8
52,20,20,8
53,20,20,8
54,20,20,8
55,20,20,8
56,20,20,8
57,20,20,8
58,20,20,8
59,20,20,8
60,20,20,8
61,20,20,8
62,20,20,8
63,20,20,8
64,20,20,8
65,20,20,8
66,20,20,8
67,20,20,8
68,20,20,8
69,20,20,8
70,20,20,8
71,20,20,8
72,20,20,8
73,20,20,8
74,20,20,8
75,20,20,8
76,20,20,8
77,20,21,8
78,20,21,8
79,20,21,8
80,20,21,8
81,20,21,8
82,20,21,8
83,20,21,8
84,20,21,8
85,20,21,8
86,20,21,8
87,20,21,8
88,20,21,8
89,20,21,8
90,20,21,8
91,20,22,8
92,20,22,8
93,20,22,8
94,20,22,8
95,20,22,8
96,20,22,8
97,20,22,8
98,20,22,8
99,20,22,8
100,20,22,8
101,20,22,8
102,20,23,8
103,20,23,8
104,20,23,8
105,20,23,8
106,20,23,8
107,20,23,8
108,20,23,8
109,20,23,8
110,20,23,8
111,20,23,8
112,20,23,8
113,20,23,8
114,20,23,8
115,20,23,8
116,20,23,8
117,20,23,8
118,20,23,7
119,20,23,7
120,20,23,7
121,20,23,7
122,20,23,7
123,20,23,7
124,20,23,7
125,20,23,7
126,20,23,7
127,20,23,7
128,20,22,8
129,20,22,8
130,20,22,8
131,20,22,8
132,20,22,8
133,20,22,8
134,20,22,8
135,20,22,8
136,20,22,8
137,20,22,8
138,20,22,8
139,20,22,8
140,20,22,8
141,20,22,8
142,20,22,8
143,20,22,8
144,20,22,8
145,20,22,8
146,20,22,8
147,20,22,8
148,20,22,8
149,20,22,8
150,20,22,8
151,20,22,8
152,20,22,8
153,20,22,8
154,20,22,8
155,20,22,8
156,20,22,8
157,20,22,8
158,20,22,8
159,20,22,8
160,20,22,8
161,20,22,8
162,20,22,8
163,20,22,8
164,20,22,8
165,20,22,8
166,20,22,8
167,20,22,8
168,20,22,8
169,20,22,8
170,20,23,8
171,20,23,7
172,20,23,7
173,20,23,7
174,20,23,7
175,20,23,7
176,20,23,7
177,20,23,7
178,20,23,7
179,20,23,7
180,20,23,7
181,20,23,7
182,20,23,7
183,20,24,7
184,20,24,7
185,20,24,7
186,20,24,7
187,20,24,7
188,20,24,7
189,20,24,7
190,20,24,7
191,20,24,7
192,20,24,7
193,20,24,7
194,20,24,7
195,20,24,7
196,20,24,7
197,20,24,7
198,20,24,7
199,20,24,7
200,20,24,7
201,20,24,7
202,20,24,7
203,20,24,7
204,20,24,7
205,20,24,7
206,20,24,7
207,20,24,7
208,20,24,7
209,20,25,7
210,20,25,7
211,20,25,7
212,20,25,7
213,20,25,7
214,20,25,7
215,20,25,7
216,20,25,7
217,20,25,7
218,20,25,7
219,20,25,7
220,20,25,7
221,20,25,7
222,20,25,7
223,20,25,7
224,20,25,7
225,20,25,7
226,20,25,7
227,20,25,7
228,20,25,7
229,20,25,7
230,20,25,7
231,20,25,7
232,20,25,7
233,20,25,7
234,20,25,7
235,20,25,7
236,20,25,7
237,20,25,7
238,20,25,7
239,20,25,7
240,20,25,7
241,20,25,7
242,20,25,7
243,20,25,7
244,20,25,7
245,20,25,7
246,20,25,7
247,20,25,7
248,20,25,7
249,20,25,7
250,20,25,7
251,20,25,7
252,20,25,7
253,20,25,7
254,20,25,7
255,20,25,7
256,20,25,7
257,20,25,7
258,20,25,7
259,20,25,7
260,20,25,7
261,20,25,7
262,20,25,7
263,20,26,7
264,20,26,7
265,20,26,7
266,20,26,7
267,20,26,7
268,20,26,7
269,20,26,7
