16,32,273,214,0
16,33,166,642,0
16,34,189,677,0
16,35,134,191,0
16,36,538,352,0
16,37,580,264,0
16,38,69,544,0
16,39,701,591,0
16,40,530,491,0
16,41,258,452,0
16,42,676,575,0
16,43,445,280,0
17,0,192,642,0
17,1,336,623,0
17,2,14,222,0
17,3,255,622,0
17,4,326,6,0
17,5,465,648,0
17,6,45,547,0
17,7,266,69,0
17,8,566,635,0
17,9,379,709,0
17,11,159,487,0
17,12,214,425,0
17,13,228,491,0
17,14,66,128,0
17,15,479,188,0
17,16,705,256,0
17,17,45,477,0
17,18,717,521,0
17,19,159,23,0
17,20,596,322,0
17,21,445,279,0
17,22,736,561,0
17,23,379,373,0
17,24,309,654,0
17,25,622,332,0
17,26,355,310,0
17,27,744,224,0
17,28,532,78,0
17,29,180,502,0
17,30,278,390,0
17,31,98,527,0
17,32,273,214,0
17,33,166,642,0
17,34,189,677,0
17,35,134,191,0
17,36,538,352,0
17,37,580,264,0
17,38,69,544,0
17,39,701,591,0
17,40,530,491,0
17,41,258,452,0
17,42,676,575,0
17,43,445,279,0
18,0,193,642,0
18,1,335,623,0
18,2,14,221,0
18,3,254,622,0
18,4,326,7,0
18,5,466,648,0
18,6,44,547,0
18,7,265,68,0
18,8,565,635,0
18,9,380,710,0
18,11,160,487,0
18,12,213,424,0
18,13,229,491,0
18,14,65,129,0
18,15,480,187,0
18,16,706,257,0
18,17,44,477,0
18,18,716,521,0
18,19,160,23,0
18,20,597,322,0
18,21,445,278,0
18,22,736,560,0
18,23,380,373,0
18,24,310,654,0
18,25,621,331,0
18,26,355,311,0
18,27,744,225,0
18,28,532,78,0
18,29,180,502,0
18,30,278,390,0
18,31,98,527,0
18,32,273,214,0
18,33,166,642,0
18,34,189,677,0
18,35,134,191,0
18,36,538,352,0
18,37,580,264,0
18,38,69,544,0
18,39,701,591,0
18,40,530,491,0
18,41,258,452,0
18,42,676,575,0
18,43,445,278,0
19,0,194,641,0
19,1,334,623,0
19,2,13,220,0
19,3,253,622,0
19,4,326,8,0
19,5,467,647,0
19,6,43,547,0
19,7,265,67,0
19,8,564,635,0
19,9,380,711,0
19,11,161,487,0
19,12,213,423,0
19,13,230,491,0
19,14,64,129,0
19,15,481,187,0
19,16,707,258,0
19,17,44,478,0
19,18,716,522,0
19,19,161,23,0
19,20,598,322,0
19,21,445,277,0
19,22,737,559,0
19,23,381,373,0
19,24,311,653,0
19,25,621,330,0
19,26,356,312,0
19,27,744,226,0
19,28,532,78,0
19,29,180,502,0
19,30,278,390,0
19,31,98,527,0
19,32,273,214,0
19,33,166,642,0
19,34,189,677,0
19,35,134,191,0
19,36,538,352,0
19,37,580,264,0
19,38,69,544,0
19,39,701,591,0
19,40,530,491,0
19,41,258,452,0
19,42,676,575,0
19,43,445,277,0
20,0,195,641,0
20,1,333,624,0
20,2,13,219,0
20,3,252,623,0
20,4,327,9,0
20,5,467,647,0
20,6,42,546,0
20,7,265,66,0
20,8,563,635,0
20,9,381,711,0
20,11,162,488,0
20,12,213,422,0
20,13,231,491,0
20,14,63,129,0
20,15,482,186,0
20,16,707,259,0
20,17,43,479,0
20,18,715,523,0
20,19,162,23,0
20,20,599,322,0
20,21,446,276,0
20,22,737,558,0
20,23,382,373,0
20,24,312,653,0
20,25,621,329,0
20,26,357,312,0
20,27,745,227,0
20,28,532,78,0
20,29,180,502,0
20,30,278,390,0
20,31,98,527,0
20,32,273,214,0
20,33,166,642,0
20,34,189,677,0
20,35,134,191,0
20,36,538,352,0
20,37,580,264,0
20,38,69,544,0
20,39,701,591,0
20,40,530,491,0
20,41,258,452,0
20,42,676,575,0
20,43,445,276,0
21,0,196,640,0
21,1,332,624,0
21,2,13,218,0
21,3,251,623,0
21,4,327,10,0
21,5,468,647,0
21,6,41,546,0
21,7,264,65,0
21,8,562,635,0
21,9,382,712,0
21,11,163,488,0
21,12,212,421,0
21,13,232,491,0
21,14,62,130,0
21,15,483,186,0
21,16,708,259,0
21,17,43,480,0
21,18,714,524,0
21,19,163,24,0
21,20,599,321,0
21,21,446,275,0
21,22,738,557,0
21,23,383,373,0
21,24,313,652,0
21,25,621,329,0
21,26,357,313,0
21,27,745,228,0
21,28,532,78,0
21,29,180,502,0
21,30,278,390,0
21,31,98,527,0
21,32,273,214,0
21,33,166,642,0
21,34,189,677,0
21,35,134,191,0
21,36,538,352,0
21,37,580,264,0
21,38,69,544,0
21,39,701,591,0
21,40,530,491,0
21,41,258,452,0
21,42,676,575,0
21,43,445,275,0
22,0,197,640,0
22,1,331,624,0
22,2,12,217,0
22,3,250,623,0
22,4,327,11,0
22,5,469,647,0
22,6,40,546,0
22,7,264,64,0
22,8,561,635,0
22,9,382,713,0
22,11,164,488,0
22,12,212,420,0
22,13,233,491,0
22,14,62,130,0
22,15,483,186,0
22,16,709,260,0
22,17,42,481,0
22,18,713,524,0
22,19,164,24,0
22,20,600,321,0
22,21,446,274,0
22,22,738,556,0
22,23,384,373,0
22,24,314,652,0
22,25,621,328,0
22,26,357,314,0
22,27,746,229,0
22,28,532,78,0
22,29,180,502,0
22,30,278,390,0
22,31,98,527,0
22,32,273,214,0
22,33,166,642,0
22,34,189,677,0
22,35,134,191,0
22,36,538,352,0
22,37,580,264,0
22,38,69,544,0
22,39,701,591,0
22,40,530,491,0
22,41,258,452,0
22,42,676,575,0
22,43,446,274,0
23,0,197,639,0
23,1,330,624,0
23,2,12,216,0
23,3,249,623,0
23,4,327,12,0
23,5,470,647,0
23,6,39,546,0
23,7,263,63,0
23,8,560,635,0
23,9,383,714,0
23,11,165,488,0
23,12,211,419,0
23,13,234,491,0
23,14,61,131,0
23,15,484,185,0
23,16,709,261,0
23,17,42,482,0
23,18,713,525,0
23,19,165,24,0
23,20,601,321,0
23,21,446,273,0
23,22,739,556,0
23,23,385,373,0
23,24,315,651,0
23,25,621,327,0
23,26,358,315,0
23,27,746,230,0
23,28,532,78,0
23,29,180,502,0
23,30,278,390,0
23,31,98,527,0
23,32,273,214,0
23,33,166,642,0
23,34,189,677,0
23,35,134,191,0
23,36,538,352,0
23,37,580,264,0
23,38,69,544,0
23,39,701,591,0
23,40,530,491,0
23,41,258,452,0
23,42,676,575,0
23,43,446,273,0
24,0,198,639,0
24,1,329,624,0
24,2,11,215,0
24,3,249,624,0
24,4,327,13,0
24,5,471,647,0
24,6,38,546,0
24,7,263,62,0
24,8,559,635,0
24,9,384,714,0
24,11,166,489,0
24,12,211,419,0
24,13,235,490,0
24,14,60,132,0
24,15,485,185,0
24,16,710,262,0
24,17,41,483,0
24,18,712,526,0
24,19,166,24,0
24,20,602,320,0
24,21,447,272,0
24,22,739,555,0
24,23,386,374,0
24,24,316,651,0
24,25,621,326,0
24,26,358,316,0
24,27,746,231,0
24,28,532,78,0
24,29,180,502,0
24,30,278,390,0
24,31,98,527,0
24,32,273,214,0
24,33,166,642,0
24,34,189,677,0
24,35,134,191,0
24,36,538,352,0
24,37,580,264,0
24,38,69,544,0
24,39,701,591,0
24,40,530,491,0
24,41,258,452,0
24,42,676,575,0
24,43,446,272,0
25,0,199,638,0
25,1,328,625,0
25,2,11,214,0
25,3,248,624,0
25,4,328,14,0
25,5,472,647,0
25,6,37,546,0
25,7,263,61,0
25,8,558,635,0
25,9,384,715,0
25,11,167,489,0
25,12,210,418,0
25,13,236,490,0
25,14,59,132,0
25,15,486,184,0
25,16,711,262,0
25,17,41,483,0
25,18,711,526,0
25,19,167,24,0
25,20,602,320,0
25,21,447,271,0
25,22,740,554,0
25,23,387,374,0
25,24,316,650,0
25,25,621,325,0
25,26,359,317,0
25,27,747,231,0
25,28,532,78,0
25,29,180,502,0
25,30,278,390,0
25,31,98,527,0
25,32,273,214,0
25,33,166,642,0
25,34,189,677,0
25,35,134,191,0
25,36,538,352,0
25,37,580,264,0
25,38,69,544,0
25,39,701,591,0
25,40,530,491,0
25,41,258,452,0
25,42,676,575,0
25,43,446,271,0
26,0,200,638,0
26,1,327,625,0
26,2,10,213,0
26,3,247,624,0
26,4,328,15,0
26,5,473,647,0
26,6,36,546,0
26,7,262,61,0
26,8,557,635,0
26,9,385,716,0
26,11,168,489,0
26,12,210,417,0
26,13,237,490,0
26,14,58,133,0
26,15,487,183,0
26,16,712,263,0
26,17,40,484,0
26,18,711,527,0
26,19,168,24,0
26,20,603,319,0
26,21,447,270,0
26,22,741,553,0
26,23,388,374,0
26,24,317,649,0
26,25,621,324,0
26,26,359,318,0
26,27,747,232,0
26,28,532,78,0
26,29,180,502,0
26,30,278,390,0
26,31,98,527,0
26,32,273,214,0
26,33,166,642,0
26,34,189,677,0
26,35,134,191,0
26,36,538,352,0
26,37,580,264,0
26,38,69,544,0
26,39,701,591,0
26,40,530,491,0
26,41,258,452,0
26,42,676,575,0
26,43,446,270,0
27,0,201,637,0
27,1,326,625,0
27,2,10,213,0
27,3,246,624,0
27,4,328,16,0
27,5,474,647,0
27,6,35,546,0
27,7,262,60,0
27,8,556,635,0
27,9,386,717,0
27,11,169,490,0
27,12,210,416,0
27,13,238,490,0
27,14,57,133,0
27,15,488,183,0
27,16,712,264,0
27,17,40,485,0
27,18,710,528,0
27,19,169,25,0
27,20,604,319,0
27,21,447,269,0
27,22,741,552,0
27,23,389,374,0
27,24,318,649,0
27,25,621,324,0
27,26,360,319,0
27,27,748,233,0
27,28,532,78,0
27,29,180,502,0
27,30,278,390,0
27,31,98,527,0
27,32,273,214,0
27,33,166,642,0
27,34,189,677,0
27,35,134,191,0
27,36,538,352,0
27,37,580,264,0
27,38,69,544,0
27,39,701,591,0
27,40,530,491,0
27,41,258,452,0
27,42,676,575,0
27,43,446,269,0
28,0,202,637,0
28,1,325,625,0
28,2,9,212,0
28,3,245,624,0
28,4,328,17,0
28,5,475,647,0
28,6,34,546,0
28,7,262,59,0
28,8,555,635,0
28,9,387,717,0
28,11,170,490,0
28,12,209,415,0
28,13,239,490,0
28,14,56,134,0
28,15,488,182,0
28,16,713,264,0
28,17,39,486,0
28,18,709,529,0
28,19,170,25,0
28,20,604,318,0
28,21,447,268,0
28,22,742,552,0
28,23,390,374,0
28,24,319,648,0
28,25,621,323,0
28,26,360,319,0
28,27,748,234,0
28,28,532,78,0
28,29,180,502,0
28,30,278,390,0
28,31,98,527,0
28,32,273,214,0
28,33,166,642,0
28,34,189,677,0
28,35,134,191,0
28,36,538,352,0
28,37,580,264,0
28,38,69,544,0
28,39,701,591,0
28,40,530,491,0
28,41,258,452,0
28,42,676,575,0
28,43,446,268,0
29,0,203,637,0
29,2,9,211,0
29,3,244,624,0
29,4,328,18,0
29,5,476,647,0
29,6,33,547,0
29,7,262,58,0
29,8,554,635,0
29,9,387,718,0
29,11,171,490,0
29,12,209,414,0
29,13,240,490,0
29,14,56,134,0
29,15,489,182,0
29,16,714,265,0
29,17,38,487,0
29,18,709,529,0
29,19,171,25,0
29,20,605,318,0
29,21,447,267,0
29,22,742,551,0
29,23,391,374,0
29,24,319,648,0
29,25,622,322,0
29,26,361,320,0
29,27,748,235,0
29,28,532,78,0
29,29,180,502,0
29,30,278,390,0
29,31,98,527,0
29,32,273,214,0
29,33,166,642,0
29,34,189,677,0
29,35,134,191,0
29,36,538,352,0
29,37,580,264,0
29,38,69,544,0
29,39,701,591,0
29,40,530,491,0
29,41,258,452,0
29,42,676,575,0
29,43,446,267,0
29,44,319,648,0
30,0,204,636,0
30,2,8,210,0
30,3,243,624,0
30,4,329,19,0
30,5,477,647,0
30,6,32,547,0
30,7,261,57,0
30,8,553,635,0
30,9,388,718,0
30,11,172,490,0
30,12,209,413,0
30,13,241,490,0
30,14,55,135,0
30,15,490,181,0
30,16,715,265,0
30,17,38,488,0
30,18,708,530,0
30,19,172,25,0
30,20,605,317,0
30,21,448,266,0
30,22,743,550,0
30,23,392,374,0
30,24,320,647,0
30,25,622,321,0
30,26,361,321,0
30,27,749,236,0
30,28,532,78,0
30,29,180,502,0
30,30,278,390,0
30,31,98,527,0
30,32,273,214,0
30,33,166,642,0
30,34,189,677,0
30,35,134,191,0
30,36,538,352,0
30,37,580,264,0
30,38,69,544,0
30,39,701,591,0
30,40,530,491,0
30,41,258,452,0
30,42,676,575,0
30,43,447,266,0
30,44,320,647,0
31,0,205,636,0
31,2,8,209,0
31,3,242,624,0
31,4,329,19,0
31,5,478,648,0
31,6,31,547,0
31,7,261,56,0
31,8,552,635,0
31,9,389,719,0
31,11,173,490,0
31,12,208,412,0
31,13,242,490,0
31,14,54,135,0
31,15,491,180,0
31,16,715,266,0
31,17,37,488,0
31,18,707,531,0
31,19,173,25,0
31,20,606,316,0
31,21,448,266,0
31,22,743,549,0
31,23,393,375,0
31,24,321,646,0
31,25,622,320,0
31,26,362,322,0
31,27,749,237,0
31,28,532,78,0
31,29,180,502,0
31,30,278,390,0
31,31,98,527,0
31,32,273,214,0
31,33,166,642,0
31,34,189,677,0
31,35,134,191,0
31,36,538,352,0
31,37,580,264,0
31,38,69,544,0
31,39,701,591,0
31,40,530,491,0
31,41,258,452,0
31,42,676,575,0
31,43,447,265,0
31,44,320,646,0
32,0,206,635,0
32,2,7,209,0
32,3,241,624,0
32,4,329,20,0
32,5,479,648,0
32,6,30,547,0
32,7,261,55,0
32,8,551,635,0
32,9,390,719,0
32,11,174,491,0
32,12,208,411,0
32,13,243,489,0
32,14,53,136,0
32,15,492,180,0
32,16,716,267,0
32,17,37,489,0
32,18,707,532,0
32,19,174,25,0
32,20,607,316,0
32,21,448,265,0
32,22,744,548,0
32,23,394,375,0
