Time_Frame,Grass,Prey,Hunter
0,35,25,16
1,35,25,16
2,35,25,16
3,35,24,17
4,35,23,18
5,35,23,18
6,35,23,18
7,35,23,18
8,35,23,18
9,35,23,18
10,35,23,18
11,35,23,18
12,35,23,18
13,35,23,18
14,35,23,18
15,35,23,18
16,35,23,18
17,35,23,18
18,35,23,18
19,35,23,18
20,35,23,18
21,35,23,18
22,35,23,18
23,35,23,18
24,35,23,18
25,35,23,18
26,35,23,18
27,35,23,18
28,35,23,18
29,35,23,18
30,35,23,18
31,35,23,18
32,35,23,18
33,35,23,18
34,35,23,18
35,35,23,18
36,35,23,18
37,35,23,18
38,35,23,18
39,35,23,18
40,35,23,18
41,35,23,18
42,35,23,18
43,35,23,18
44,35,22,19
45,35,22,19
46,35,22,19
47,35,22,19
48,34,23,19
49,34,23,19
50,34,23,19
51,34,23,19
52,34,23,19
53,34,23,19
54,34,23,19
55,34,23,19
56,34,23,19
57,34,23,19
58,34,23,19
59,34,23,19
60,34,23,19
61,33,24,19
62,33,24,19
63,33,24,19
64,33,24,19
65,33,24,19
66,33,24,19
67,33,24,19
68,33,24,19
69,33,24,19
70,33,24,19
71,33,24,19
72,33,24,19
73,33,24,19
74,33,24,19
75,33,24,19
76,33,24,19
77,33,24,19
78,33,24,19
79,33,24,19
80,33,23,20
81,33,23,20
82,33,23,20
83,33,23,20
84,33,23,20
85,33,23,20
86,33,23,20
87,33,23,20
88,33,23,20
89,33,23,20
90,33,24,20
91,33,24,20
92,33,24,20
93,33,24,20
94,33,24,20
95,33,24,20
96,33,24,20
97,33,24,20
98,33,24,20
99,33,24,20
100,33,24,20
101,33,24,20
102,33,24,20
103,33,24,20
104,33,24,20
105,33,24,20
106,33,24,20
107,33,24,20
108,33,24,20
109,33,24,20
110,33,24,20
111,33,24,20
112,33,24,20
113,33,24,20
114,33,23,21
115,33,23,21
116,33,23,21
117,33,23,21
118,33,23,21
119,33,23,21
120,33,23,21
121,33,22,22
122,33,22,22
123,33,22,22
124,33,22,22
125,33,22,22
126,33,22,22
127,33,22,22
128,33,22,22
129,33,22,22
130,33,22,22
131,33,22,22
132,33,22,22
133,33,22,22
134,33,22,22
135,33,22,22
136,33,22,22
137,33,22,22
138,33,22,22
139,33,22,22
140,33,22,22
141,33,22,22
142,33,22,22
143,33,22,22
144,33,22,22
145,33,22,22
146,33,22,22
147,33,22,22
148,33,22,22
149,32,23,22
150,32,23,22
151,32,23,22
152,32,23,22
153,32,23,22
154,32,23,22
155,32,23,22
156,32,23,22
157,32,23,22
158,32,23,22
159,32,23,22
160,32,23,22
161,31,24,22
162,31,24,22
163,31,24,22
164,31,24,22
165,31,24,22
166,31,24,22
167,31,24,22
168,31,24,22
169,31,24,22
170,31,24,22
171,31,24,22
172,31,24,22
173,31,24,22
174,31,24,22
175,31,24,22
176,31,24,22
177,31,24,22
178,31,25,22
179,31,25,22
180,31,25,22
181,31,25,22
182,31,25,22
183,31,25,22
184,31,25,22
185,31,25,22
186,31,25,22
187,31,25,22
188,31,25,22
189,31,25,22
190,31,25,22
191,31,25,22
192,31,25,22
193,31,25,22
194,31,25,22
195,31,25,22
196,31,25,22
197,31,25,22
198,31,25,22
199,31,25,22
200,31,25,22
201,31,25,22
202,31,25,22
203,31,25,22
204,31,25,22
205,31,25,22
206,31,25,22
207,31,25,22
208,31,25,22
209,31,25,22
210,31,25,22
211,31,25,22
212,31,25,22
213,31,25,22
214,31,25,22
215,31,25,22
216,30,26,22
217,30,26,22
218,30,26,22
219,30,26,22
220,30,25,23
221,30,25,23
222,30,25,23
223,30,25,23
224,30,25,23
225,30,25,23
226,30,25,23
227,30,25,23
228,30,25,23
229,30,25,23
230,30,25,23
231,30,25,23
232,30,25,23
233,30,25,23
234,30,25,23
235,30,25,23
236,30,25,23
237,30,25,23
238,30,25,23
239,30,25,23
240,30,25,23
241,30,25,23
242,30,25,23
243,30,25,23
244,30,25,23
245,30,25,23
246,30,25,23
247,30,25,23
248,30,25,23
249,30,25,23
250,30,25,23
251,30,25,23
252,30,25,23
253,30,25,23
254,30,25,23
255,30,25,23
256,30,25,23
257,30,25,23
258,30,25,23
259,30,25,23
