Time_Frame,Grass,Prey,Hunter
0,10,10,10
1,10,10,10
2,10,10,10
3,10,10,10
4,10,10,10
5,10,10,10
6,10,10,10
7,10,10,10
8,10,10,10
9,10,10,10
10,10,10,10
11,10,10,10
12,10,10,10
13,10,10,10
14,10,10,10
15,10,10,10
16,10,10,10
17,10,10,10
18,10,10,10
19,10,10,10
20,10,10,10
21,10,10,10
22,10,10,10
23,10,10,10
24,10,10,10
25,10,10,10
26,10,10,10
27,10,10,10
28,10,10,10
29,10,10,10
30,10,10,10
31,10,10,10
32,10,10,10
33,10,10,10
34,10,10,10
35,10,10,10
36,10,10,10
37,10,10,10
38,10,10,10
39,10,10,10
40,10,11,10
41,10,11,10
42,10,11,10
43,10,11,10
44,10,11,10
45,10,11,10
46,10,11,10
47,10,11,10
48,10,11,10
49,10,11,10
50,10,11,10
51,10,11,10
52,10,11,10
53,10,11,10
54,10,11,10
55,10,11,10
56,10,11,10
57,10,11,10
58,10,11,10
59,10,11,10
60,10,11,10
61,10,11,10
62,10,11,10
63,10,11,10
64,10,11,10
65,10,11,10
66,10,11,10
67,10,11,10
68,10,11,10
69,10,11,10
70,10,11,10
71,10,11,10
72,10,11,10
73,10,11,10
74,10,11,10
75,10,11,10
76,10,11,10
77,10,11,10
78,10,11,10
79,10,11,10
80,10,11,10
81,10,11,10
82,10,11,10
83,10,11,10
84,10,11,10
85,10,11,10
86,10,11,10
87,10,11,10
88,10,11,10
89,10,11,10
90,10,11,10
91,10,11,10
92,10,11,10
93,10,11,10
94,10,11,10
95,10,11,10
96,10,11,10
97,10,11,10
98,10,11,10
99,10,11,10
100,10,11,10
101,10,11,10
102,10,11,10
103,10,11,10
104,10,11,10
105,10,11,10
106,10,10,11
107,10,10,11
108,10,10,11
109,10,10,11
110,10,10,11
111,10,10,11
112,10,10,11
113,10,10,11
114,10,10,11
115,10,10,11
116,10,10,11
117,10,10,11
118,10,10,11
119,10,10,11
120,10,10,11
121,10,10,11
122,10,10,11
123,10,10,11
124,10,10,11
125,10,10,11
126,10,10,11
127,10,10,11
128,10,10,11
129,10,10,11
130,10,10,11
131,10,10,11
132,10,10,11
133,10,10,11
134,10,10,11
135,10,10,11
136,10,10,11
137,10,10,11
138,10,11,11
139,10,11,11
140,10,11,11
141,10,11,11
142,10,11,11
143,10,11,11
144,10,11,11
145,10,11,11
146,10,11,11
147,10,11,11
148,10,11,11
149,10,11,11
150,10,11,11
151,10,11,11
152,10,11,11
153,10,11,11
154,10,11,11
155,10,11,11
156,10,11,11
157,10,11,11
158,10,11,11
159,10,11,11
160,10,11,11
161,10,11,11
162,10,11,11
163,10,11,11
164,10,11,11
165,10,11,11
166,10,11,11
167,10,11,11
168,10,11,11
169,10,11,11
170,10,11,11
171,10,11,11
172,10,11,11
173,10,11,11
174,10,11,11
175,10,11,11
176,10,11,11
177,10,11,11
178,10,11,11
179,10,11,11
180,10,11,11
181,10,11,11
182,10,11,11
183,10,11,11
184,10,11,11
185,10,11,11
186,10,11,11
187,10,11,11
188,10,11,10
189,10,11,10
190,10,11,10
191,10,11,10
192,10,11,10
193,10,11,10
194,10,11,10
195,10,11,10
196,10,11,10
197,10,11,10
198,10,11,10
199,10,11,10
200,10,11,10
201,10,11,10
202,10,11,10
203,10,11,10
204,10,11,10
205,10,11,10
206,10,11,10
207,10,11,10
208,10,11,10
209,10,11,10
210,10,11,10
211,10,11,10
212,10,11,10
213,10,11,10
214,10,11,10
215,10,11,10
216,10,11,10
217,10,11,10
218,10,11,10
219,10,11,10
220,10,11,10
221,10,11,10
222,10,11,10
223,10,11,10
224,10,11,10
225,10,11,10
226,10,11,10
227,10,11,10
228,10,11,10
229,10,11,10
230,10,11,10
231,10,11,10
232,10,11,10
233,10,11,10
234,10,11,9
235,10,11,9
236,10,11,9
237,10,11,9
238,10,11,9
239,10,11,9
240,10,11,9
241,10,11,9
242,10,11,9
243,10,11,9
244,10,11,9
245,10,11,9
246,10,11,9
247,10,12,9
248,10,12,9
249,10,12,9
250,10,12,9
251,10,12,9
252,10,12,9
253,10,12,9
254,10,12,9
255,10,12,9
256,10,12,9
257,10,12,9
258,10,12,9
259,10,12,9
260,10,12,9
261,10,12,9
262,10,12,9
263,10,12,9
264,10,12,9
265,10,12,9
266,10,12,9
267,10,12,9
268,10,12,9
269,10,12,9
270,10,12,9
271,10,12,9
272,10,12,9
273,10,12,9
274,10,12,9
275,10,12,9
276,10,13,9
277,10,13,9
278,10,13,9
279,10,13,9
280,10,13,9
281,10,13,9
282,10,13,9
283,10,13,9
284,10,13,9
285,10,13,9
286,10,13,9
287,10,13,9
288,10,13,9
289,10,13,9
290,10,13,9
291,10,13,9
292,10,13,9
293,10,13,9
294,10,13,9
295,10,13,9
296,10,13,9
297,10,13,9
298,10,13,9
299,10,13,9
300,10,13,9
301,10,13,9
302,10,13,9
303,10,13,9
304,10,13,9
305,10,13,9
306,10,13,9
307,10,13,9
